User_Id,Email,Password,First_Name,Last_Name,Street_Address,City,State,Zipcode,Phone,Role
1532,myoung@weu.edu,password,Michael,Young,1141 HOTALING PL,Walhalla,ND,58282,548-555-2647,student
1533,rrobinson@weu.edu,password,Raymond,Robinson,16-81 CIELITO DR,Bellevue,WA,98004,359-555-8585,student
1534,mcollins@weu.edu,password,Melissa,Collins,9091 BOARDMAN PL,Baltimore,MD,21201,462-555-9492,student
1535,wperez@weu.edu,password,William,Perez,26-63 PAYSON ST,Orlando,FL,32801,769-555-4327,student
1536,tcooper@weu.edu,password,Terry,Cooper,29-89 RUTLEDGE ST,St._Louis,MO,63101,562-555-7766,student
1537,gdavis@weu.edu,password,Gavin,Davis,36-71 COLLEGE AVE,Beaver,WV,25813,587-555-9454,student
1538,dharris@weu.edu,password,Donna,Harris,41-107 SAN BRUNO AV ON RAMP,New_Orleans,LA,70112,686-555-7296,student
1539,mnelson@weu.edu,password,Martha,Nelson,9629 KEYSTONE WAY,Altavista,VA,24517,642-555-8617,student
1540,prussell@weu.edu,password,Patricia,Russell,1059 DUNNES ALY,Chicago,IL,60002,426-555-5358,student
1541,aharris@weu.edu,password,Adam,Harris,6500 PERRY ST,Beverly_Hills,CA,90209,682-555-7936,student
1542,dedwards@weu.edu,password,Diana,Edwards,8877 SOUTH DR,Hazard,KY,41701,772-555-2049,student
1543,lprice@weu.edu,password,Laura,Price,67-43 OMAR WAY,New_Orleans,LA,70112,505-555-4948,student
1544,sperry@weu.edu,password,Stephanie,Perry,7109 44TH AVE,Los_Angeles,CA,90001,682-555-3450,student
1545,mbutler@weu.edu,password,Maddison,Butler,75-63 PUEBLO ST,Phoenix,AZ,85001,325-555-6623,student
1546,ksmith@weu.edu,password,Kathryn,Smith,3786 35TH AVE,Altavista,VA,24517,702-555-8015,student
1547,jhernandez@weu.edu,password,Joyce,Hernandez,1810 MAIN DR,Newport,RI,2841,387-555-5139,student
1548,bparker@weu.edu,password,Blessent,Parker,6380 RACINE LN,Hazard,KY,41701,114-555-9694,student
1549,cthompson@weu.edu,password,Caitlin,Thompson,6816 INVERNESS DR,Milwaukee,WI,53201,700-555-9118,student
1550,arogers@weu.edu,password,Ashok,Rogers,99-11 OWENS ST,Pittsburgh,PA,15201,537-555-4586,student
1551,wgonzales@weu.edu,password,Willie,Gonzales,8160 TUNNEL AVE,New_Orleans,LA,70112,531-555-2721,student
1552,chall@weu.edu,password,Charles,Hall,2734 NEBRASKA ST,Beaver,WV,25813,736-555-6796,student
1553,rharris@weu.edu,password,Rachel,Harris,29-62 FITCH ST,Aberdeen,SD,57402,709-555-7496,student
1554,lbailey@weu.edu,password,Lisa,Bailey,7071 RUSS ST,Pinedale,WY,82941,117-555-9235,student
1555,rlee@weu.edu,password,Ramona,Lee,6906 HUSSEY ST,Los_Angeles,CA,90001,416-555-4765,student
1556,mhoward@weu.edu,password,Malay,Howard,2072 INNES CT,Miami,FL,33124,776-555-8278,student
1557,kphillips@weu.edu,password,Kathryn,Phillips,9849 VICENTE ST,Cleveland,OH,44101,604-555-7120,student
1558,rflores@weu.edu,password,Rebecca,Flores,50-39 ZAMPA LN,"2,000,120,020",DC,20001,773-555-7912,student
1559,jrogers@weu.edu,password,Jerry,Rogers,5308 PALO ALTO AVE,Anchorage,AK,99501,359-555-8325,student
1560,cpatterson@weu.edu,password,Carol,Patterson,2653 SOUTH VAN NESS AVE,Hastings,NE,68901,386-555-4224,student
1561,dharris@weu.edu,password,Doyoung,Harris,30-24 EXECUTIVE PARK BLVD,Pensacola,FL,32501,311-555-4845,student
1562,aphillips@weu.edu,password,Alice,Phillips,14-39 CHAPMAN ST,"6,270,162,709",IN,62701,658-555-4124,student
1563,zhenderson@weu.edu,password,Zachary,Henderson,21-89 OCEAN AVE,IL,Sp,60601,164-555-5914,student
1564,fyoung@weu.edu,password,Frank,Young,8556 VARENNES ST,Duluth,MN,55801,607-555-3258,student
1565,arichardson@weu.edu,password,Amber,Richardson,674 CHATHAM PL,Los_Angeles,CA,90001,670-555-7472,student
1566,phill@weu.edu,password,Presanna,Hill,1479 AVENUE D,Oxford,NC,27565,531-555-5340,student
1567,jcoleman@weu.edu,password,Julia,Coleman,90-45 INGERSON AVE,Chicago,IL,60002,199-555-4525,student
1568,jhall@weu.edu,password,Justin,Hall,22-10 VICENTE ST,Freeport,ME,4032,717-555-7122,student
1569,cphillips@weu.edu,password,Caitlin,Phillips,1831 CHRISTOPHER DR,Davenport,IA,0,624-555-7499,student
1570,scook@weu.edu,password,Sandra,Cook,104-96 TRENTON ST,Chicago,IL,60002,670-555-4680,student
1571,jlopez@weu.edu,password,Jerry,Lopez,5367 DICHA ALY,Hazard,KY,41701,304-555-5518,student
1572,jmartinez@weu.edu,password,Jose,Martinez,67-59 GOLDEN CT,Pensacola,FL,32501,716-555-4610,student
1573,rcook@weu.edu,password,Ruth,Cook,11-99 SAINT CROIX DR,Nashville,TN,37201,450-555-2248,student
1574,jmartin@weu.edu,password,John,Martin,1651 BANBURY DR,New_Orleans,LA,70112,551-555-6318,student
1575,esanders@weu.edu,password,Edward,Sanders,98-44 44TH AVE,Pensacola,FL,32501,796-555-7917,student
1576,arodriguez@weu.edu,password,Alice,Rodriguez,2900 TARA ST,Baltimore,MD,21201,192-555-5253,student
1577,kmurphy@weu.edu,password,Kyle,Murphy,6502 MAYNARD ST,New_York,NY,10001,546-555-9882,student
1578,sevans@weu.edu,password,Sean,Evans,96-22 TOLEDO WAY,Anchorage,AK,99501,278-555-8239,student
1579,awilliams@weu.edu,password,Andrew,Williams,3509 PERASTO AVE,Montpelier,ID,83254,207-555-7010,student
1580,hallen@weu.edu,password,Hannah,Allen,16-36 OPHIR ALY,Duluth,MN,55801,286-555-5335,student
1581,bmartinez@weu.edu,password,Benjamin,Martinez,54-46 LETTERMAN DR,Little_Rock,AR,72201,474-555-7597,student
1582,bbell@weu.edu,password,Barbara,Bell,88-43 JAMESTOWN AVE,Cleveland,OH,44101,796-555-3610,student
1583,tperry@weu.edu,password,Tania,Perry,78-24 FITCH ST,Baltimore,MD,21201,509-555-9494,student
1584,chill@weu.edu,password,Charles,Hill,61-30 ASHBURY TER,Oxford,NC,27565,505-555-9428,student
1585,bbarnes@weu.edu,password,Billy,Barnes,38-92 NOB HILL PL,Laurel,MT,59044,511-555-4033,student
1586,cedwards@weu.edu,password,Carol,Edwards,5404 JACK MICHELINE ALY,"2,000,120,020",DC,20001,442-555-9624,student
1587,sturner@weu.edu,password,Sandra,Turner,9380 SUNGLOW LN,Laurel,MT,59044,606-555-2331,student
1588,aroberts@weu.edu,password,Ashok,Roberts,103-15 GATEVIEW AVE,Chicago,IL,60002,660-555-5915,student
1589,sgriffin@weu.edu,password,Sean,Griffin,26-46 CHANCERY LN,Sacramento,CA,94203,550-555-4134,student
1590,jevans@weu.edu,password,Joan,Evans,84-101 LOWER FORT MASON ST,Santa_Fe,NM,87500,562-555-6338,student
1591,atorres@weu.edu,password,Anna,Torres,27-100 SILVERVIEW DR,Killington,VT,5751,415-555-6610,student
1592,rnelson@weu.edu,password,Richard,Nelson,44-65 ENCINAL WALK,Atlanta,GA,30301,284-555-6621,student
1593,tharris@weu.edu,password,Teresa,Harris,8892 HILL ST,Hazard,KY,41701,382-555-4563,student
1594,cscott@weu.edu,password,Carol,Scott,83-74 SOUTH HUGHES LN,Hartford,CT,6101,472-555-9138,student
1595,lwilliams@weu.edu,password,Linda,Williams,90-99 STILLMAN ST,Biloxi,MS,39530,204-555-9281,student
1596,mwhite@weu.edu,password,Monet,White,7692 CUESTA CT,Pensacola,FL,32501,615-555-2445,student
1597,hyoung@weu.edu,password,Heather,Young,8472 JURI ST,Pinedale,WY,82941,247-555-9450,student
1598,bjohnson@weu.edu,password,Brandon,Johnson,1314 LONDON ST,Cleveland,OH,44101,178-555-2076,student
1599,cadams@weu.edu,password,Cynthia,Adams,102-79 20TH ST,St._Louis,MO,63101,632-555-5318,student
1600,pyoung@weu.edu,password,Peter,Young,3567 LETTERMAN DR,Pinedale,WY,82941,370-555-8556,student
1601,dgriffin@weu.edu,password,Doyoung,Griffin,31-36 HAWES ST,IL,Sp,60601,651-555-8670,student
1602,drivera@weu.edu,password,Dylan,Rivera,68-29 HERMANN ST,Freeport,ME,4032,533-555-4209,student
1603,rmorgan@weu.edu,password,Randy,Morgan,515 UPPER TER,Phoenix,AZ,85001,681-555-8090,student
1604,nrichardson@weu.edu,password,Noah,Richardson,81-72 WESTON CT,Atlanta,GA,30301,108-555-9085,student
1605,jbutler@weu.edu,password,Jane,Butler,63-64 09TH ST,New_Orleans,LA,70112,410-555-2555,student
1606,dpeterson@weu.edu,password,Dylan,Peterson,56-25 WHEELER AVE,Portland,OR,97201,221-555-3203,student
1607,rperez@weu.edu,password,Ramona,Perez,90-77 EL CAMINO DEL MAR,IL,Sp,60601,102-555-4128,student
1608,awalker@weu.edu,password,Alice,Walker,27-72 HATTIE ST,Nashville,TN,37201,174-555-9814,student
1609,pwashington@weu.edu,password,Presanna,Washington,5104 ROCKRIDGE DR,Reno,NV,89501,120-555-2472,student
1610,mclark@weu.edu,password,Malay,Clark,80-81 ADAM ST,Tulsa,OK,74101,346-555-6783,student
1611,rscott@weu.edu,password,Raquila,Scott,23-27 BEACHMONT DR,New_Orleans,LA,70112,560-555-2347,student
1612,bcollins@weu.edu,password,Bradley,Collins,7741 HWY 101 TO I-80 RAMP,Baltimore,MD,21201,545-555-9564,student
1613,rdavis@weu.edu,password,Ryan,Davis,9008 MYRA WAY,Laurel,MT,59044,567-555-9103,student
1614,amartin@weu.edu,password,Ashley,Martin,70-21 HARRIET LN,Baltimore,MD,21201,455-555-6270,student
1615,oramirez@weu.edu,password,Olivia,Ramirez,95-42 CHATTANOOGA ST,Sacramento,CA,94203,139-555-5777,student
1616,alee@weu.edu,password,Ashok,Lee,9216 ROMAIN ST,Little_Rock,AR,72201,328-555-7196,student
1617,mcarter@weu.edu,password,Maddison,Carter,3463 BIRCHWOOD CT,Duluth,MN,55801,296-555-3617,student
1618,sscott@weu.edu,password,Shmule,Scott,69-60 CARNELIAN WAY,Boston,MA,2101,207-555-3514,student
1619,jhernandez@weu.edu,password,Jacob,Hernandez,71-84 BARCELONA AVE,Aberdeen,SD,57402,145-555-2261,student
1620,tbryant@weu.edu,password,Timothy,Bryant,8212 MORGAN ALY,Des_Moines,IA,52801,500-555-8063,student
1621,jphillips@weu.edu,password,Juan,Phillips,88-39 SHAFTER AVE,Killington,VT,5751,115-555-5863,student
1622,nwilliams@weu.edu,password,Nicole,Williams,1951 VIENNA ST,Aberdeen,SD,57402,202-555-7290,student
1623,aedwards@weu.edu,password,Aaron,Edwards,105-54 OAK ST,Coldwater,MI,49036,294-555-2732,student
1624,amitchell@weu.edu,password,Alice,Mitchell,7835 SAUL ST,Honolulu,HI,96801,469-555-3540,student
1625,jalexander@weu.edu,password,Jose,Alexander,14-79 CLIPPER COVE WAY,Killington,VT,5751,151-555-6055,student
1626,lthompson@weu.edu,password,Lawrence,Thompson,7797 SOUTH GATE RD,IL,Sp,60601,160-555-5904,student
1627,dmurphy@weu.edu,password,Deepa,Murphy,9316 BAYWOOD CT,Honolulu,HI,96801,545-555-5364,student
1628,dsanchez@weu.edu,password,Donald,Sanchez,4860 TREAT LN,Lakes,MN,49734,717-555-8083,student
1629,mthomas@weu.edu,password,Malay,Thomas,65-17 ROSE ST,Killington,VT,5751,731-555-9425,student
1630,lward@weu.edu,password,Lawrence,Ward,2754 KELLOCH AVE,Logan,UT,84321,779-555-9444,student
1631,sturner@weu.edu,password,Sara,Turner,18-40 HARRIET ST,Laurel,MT,59044,310-555-5918,student
1632,jfoster@weu.edu,password,Joan,Foster,75-25 DAWNVIEW WAY,Huntsville,AL,35801,245-555-5341,student
1633,bdavis@weu.edu,password,Bryan,Davis,5960 DIGBY ST,Hazard,KY,41701,364-555-4304,student
1634,jalexander@weu.edu,password,Jonathan,Alexander,8166 ZIRCON PL,Oxford,NC,27565,123-555-6353,student
1635,jwhite@weu.edu,password,Jason,White,7886 MERRIMAC ST,Pittsburgh,PA,15201,553-555-4781,student
1636,sgonzales@weu.edu,password,Sara,Gonzales,2477 STOCKTON TUNL,Laurel,MT,59044,183-555-8641,student
1637,dedwards@weu.edu,password,Dorothy,Edwards,5879 WILDER ST,Miami,FL,33124,565-555-5126,student
1638,jflores@weu.edu,password,John,Flores,8442 WRIGHT LOOP,Nashville,TN,37201,583-555-8009,student
1639,ewhite@weu.edu,password,Emma,White,71-106 GOLDBERG LN,Des_Moines,IA,52801,698-555-8802,student
1640,olee@weu.edu,password,Olivia,Lee,9858 HARLOW ST,Hazard,KY,41701,209-555-4368,student
1641,lramirez@weu.edu,password,Lawrence,Ramirez,420 WAVERLY PL,Aberdeen,SD,57402,585-555-8465,student
1642,lwhite@weu.edu,password,Lauren,White,72-107 THOMAS MELLON DR,Kansas_City,KS,50301,373-555-5906,student
1643,kscott@weu.edu,password,Katherine,Scott,85-57 NOTTINGHAM PL,New_Orleans,LA,70112,758-555-9490,student
1644,ebennett@weu.edu,password,Elizabeth,Bennett,46-64 NORFOLK ST,Beverly_Hills,CA,90209,120-555-2005,student
1645,dtorres@weu.edu,password,Douglas,Torres,15 SAN JUAN AVE,Little_Rock,AR,72201,626-555-9525,student
1646,sking@weu.edu,password,Sophia,King,76-105 DETROIT ST,Logan,UT,84321,326-555-5906,student
1647,rhall@weu.edu,password,Robert,Hall,74-95 LOUISIANA ST,Des_Moines,IA,52801,708-555-5225,student
1648,eross@weu.edu,password,Evelyn,Ross,2269 CORBETT AVE,Montpelier,ID,83254,396-555-4316,student
1649,aross@weu.edu,password,Alan,Ross,6143 INCINERATOR RD,Altavista,VA,24517,150-555-6988,student
1650,smurphy@weu.edu,password,Sarah,Murphy,14-101 MCCORMICK ST,Miami,FL,33124,297-555-9923,student
1651,dcollins@weu.edu,password,Diane,Collins,75-73 PAYSON ST,Hartford,CT,6101,349-555-6197,student
1652,jsmith@weu.edu,password,Jordan,Smith,24-48 MORRIS ST,Walhalla,ND,58282,594-555-6015,student
1653,tsanchez@weu.edu,password,Tania,Sanchez,1288 AVENUE D,Nashville,TN,37201,631-555-2830,student
1654,bwalker@weu.edu,password,Brandon,Walker,48-46 LOUISIANA ST,Hastings,NE,68901,659-555-3156,student
1655,mfoster@weu.edu,password,Marie,Foster,9347 CRESPI DR,Anchorage,AK,99501,423-555-9172,student
1656,cmoore@weu.edu,password,Caitlin,Moore,9000 BANBURY DR,Des_Moines,IA,52801,453-555-9020,student
1657,wwilliams@weu.edu,password,Wayne,Williams,9670 INFANTRY TER,Huntsville,AL,35801,675-555-2032,student
1658,mstewart@weu.edu,password,Makenzie,Stewart,9409 FAUNTLEROY LN,"6,270,162,709",IN,62701,350-555-9047,student
1659,smartinez@weu.edu,password,Stephanie,Martinez,7398 ALICE B,Reno,NV,89501,127-555-8786,student
1660,vroberts@weu.edu,password,Vincent,Roberts,31-95 MANGELS AVE,Honolulu,HI,96801,216-555-3947,student
1661,abrooks@weu.edu,password,Ashok,Brooks,3869 WEST PACIFIC AVE,Pensacola,FL,32501,204-555-6152,student
1662,msanders@weu.edu,password,Madison,Sanders,76-68 STARR KING WAY,Portland,OR,97201,705-555-8999,student
1663,mprice@weu.edu,password,Matthew,Price,26-95 SKYVIEW WAY,Gaylord,MI,49036,187-555-3395,student
1664,jhenderson@weu.edu,password,Jeffrey,Henderson,3415 DAKOTA ST,Hartford,CT,6101,596-555-2479,student
1665,mrodriguez@weu.edu,password,Margaret,Rodriguez,25-38 WILLS ST,Bellevue,WA,98004,434-555-5666,student
1666,awood@weu.edu,password,Ashley,Wood,6816 GENOA PL,Chicago,IL,60002,721-555-3408,student
1667,cmartin@weu.edu,password,Christina,Martin,9325 MARINA BLVD,Honolulu,HI,96801,699-555-5390,student
1668,gcooper@weu.edu,password,Gabriel,Cooper,9667 SOUTHARD PL,Newport,RI,2841,365-555-5814,student
1669,jbrown@weu.edu,password,Joan,Brown,53-60 BATTERY ST,Miami,FL,33124,130-555-5807,student
1670,jbaker@weu.edu,password,Jennifer,Baker,110-35 GRAHAM ST,Atlanta,GA,30301,310-555-8996,student
1671,sbutler@weu.edu,password,Sara,Butler,9266 JOICE ST,Tulsa,OK,74101,482-555-8572,student
1672,dharris@weu.edu,password,Diana,Harris,4152 BRIDGEVIEW WAY,Los_Angeles,CA,90001,496-555-2890,student
1673,jlee@weu.edu,password,Julie,Lee,79-12 GARDEN ST,"6,270,162,709",IN,62701,602-555-8908,student
1674,danderson@weu.edu,password,David,Anderson,7775 ROD RD,Tulsa,OK,74101,629-555-7120,student
1675,dedwards@weu.edu,password,Diane,Edwards,42-97 VIDAL DR,Hartford,CT,6101,758-555-5384,student
1676,sjenkins@weu.edu,password,Scott,Jenkins,1322 MCLAREN LODGE ACCESSRD,Honolulu,HI,96801,171-555-2716,student
1677,srodriguez@weu.edu,password,Sandra,Rodriguez,16-108 REDFIELD ALY,Denver,CO,80201,690-555-4702,student
1678,nyoung@weu.edu,password,Nicholas,Young,57-107 CORAL CT,Coldwater,MI,49036,138-555-8650,student
1679,sperez@weu.edu,password,Siufang,Perez,31-57 ALVISO ST,Pensacola,FL,32501,711-555-2607,student
1680,swilson@weu.edu,password,Sangjun,Wilson,7244 LAMSON LN,Beaver,WV,25813,412-555-8756,student
1681,msmith@weu.edu,password,Marie,Smith,37-40 MAYWOOD DR,Miami,FL,33124,705-555-6816,student
1682,rhughes@weu.edu,password,Robert,Hughes,5051 BATTERY CROSBY RD,Ashland,NH,3217,134-555-7282,student
1683,smorgan@weu.edu,password,Stephen,Morgan,4107 ELK ST,Reno,NV,89501,628-555-7599,student
1684,kbryant@weu.edu,password,Karen,Bryant,22-26 CYRIL MAGNIN ST,Walhalla,ND,58282,343-555-2875,student
1685,jallen@weu.edu,password,James,Allen,9237 ILLINOIS ST,Oxford,NC,27565,711-555-4456,student
1686,rbrown@weu.edu,password,Rose,Brown,17-24 FRESNO ST,Freeport,ME,4032,693-555-5570,student
1687,jyoung@weu.edu,password,Joseph,Young,5172 STARK ST,none,no,0,272-555-3978,student
1688,jwatson@weu.edu,password,Jacqueline,Watson,57-72 INDUSTRIAL ST,Gaylord,MI,49036,199-555-7636,student
1689,fbarnes@weu.edu,password,Frank,Barnes,2177 PARKER AVE,Baltimore,MD,21201,361-555-4613,student
1690,eedwards@weu.edu,password,Eileen,Edwards,5908 ACORN ALY,Honolulu,HI,96801,104-555-3849,student
1691,ganderson@weu.edu,password,Gloria,Anderson,7688 BRET HARTE TER,Pensacola,FL,32501,528-555-9827,student
1692,kturner@weu.edu,password,Keith,Turner,50-38 MONTAGUE PL,St._Louis,MO,63101,484-555-4505,student
1693,sstewart@weu.edu,password,Steven,Stewart,6650 CYRUS PL,Altavista,VA,24517,262-555-4885,student
1694,mrobinson@weu.edu,password,Martha,Robinson,28-73 23RD AVE,Camden,SC,29020,381-555-3995,student
1695,jgonzales@weu.edu,password,Joshua,Gonzales,7654 ARGONAUT AVE,Portland,OR,97201,798-555-8454,student
1696,gclark@weu.edu,password,Gina,Clark,76-46 PLUM ST,Atlanta,GA,30301,165-555-9645,student
1697,drussell@weu.edu,password,Diane,Russell,25-76 BANNEKER WAY,Hazard,KY,41701,399-555-2862,student
1698,kdavis@weu.edu,password,Kathleen,Davis,8024 CAMERON WAY,St._Louis,MO,63101,448-555-6590,student
1699,slopez@weu.edu,password,Sarah,Lopez,7536 TUSCANY ALY,Newport,RI,2841,783-555-6575,student
1700,krivera@weu.edu,password,Katherine,Rivera,56-51 MILL ST,Los_Angeles,CA,90001,534-555-6244,student
1701,kbarnes@weu.edu,password,Kimberly,Barnes,66-69 ZOO RD,Camden,SC,29020,494-555-6443,student
1702,lstewart@weu.edu,password,Lee,Stewart,62-63 MAIN DR,Atlanta,GA,30301,169-555-6077,student
1703,mkelly@weu.edu,password,Marilyn,Kelly,174 FRANCIS ST,Freeport,ME,4032,302-555-7163,student
1704,esanders@weu.edu,password,Elizabeth,Sanders,654 YORK ST,Reno,NV,89501,178-555-7486,student
1705,acox@weu.edu,password,Anna,Cox,2600 SPRUCE ST,Baltimore,MD,21201,110-555-2090,student
1706,sgray@weu.edu,password,Sandra,Gray,108-69 MANDALAY LN,Phoenix,AZ,85001,133-555-5047,student
1707,scampbell@weu.edu,password,Shirley,Campbell,18-102 STEVELOE PL,Hazard,KY,41701,404-555-9124,student
1708,bgray@weu.edu,password,Betty,Gray,4465 MANSELL ST,New_Orleans,LA,70112,114-555-4457,student
1709,jphillips@weu.edu,password,Johnny,Phillips,982 BORICA ST,Pinedale,WY,82941,473-555-7043,student
1710,kgreen@weu.edu,password,Kathleen,Green,73-75 VESTA ST,Austin,TX,78701,211-555-4353,student
1711,jrobinson@weu.edu,password,Janice,Robinson,25-56 MINT PLZ,Los_Angeles,CA,90001,295-555-4773,student
1712,hcollins@weu.edu,password,Heather,Collins,3773 OAKDALE AVE,Pinedale,WY,82941,679-555-8758,student
1713,sjenkins@weu.edu,password,Stephanie,Jenkins,108-79 LUSK ST,Freeport,ME,4032,325-555-4772,student
1714,madams@weu.edu,password,Megan,Adams,47-36 WALDO ALY,Hartford,CT,6101,575-555-2934,student
1715,levans@weu.edu,password,Lee,Evans,41-62 BARNEVELD AVE,Honolulu,HI,96801,763-555-3270,student
1716,breed@weu.edu,password,Betty,Reed,69-14 DIXIE ALY,Des_Moines,IA,52801,431-555-8643,student
1717,rking@weu.edu,password,Robert,King,3835 BREEN PL,Davenport,IA,0,478-555-5710,student
1718,mwood@weu.edu,password,Michelle,Wood,23-20 CONCORD ST,Beaver,WV,25813,182-555-4812,student
1719,cstewart@weu.edu,password,Cal,Stewart,102-21 POPPY LN,Kansas_City,KS,50301,638-555-6254,student
1720,trivera@weu.edu,password,Titi,Rivera,5349 TOPEKA AVE,Pittsburgh,PA,15201,370-555-7054,student
1721,ebrooks@weu.edu,password,Emily,Brooks,3922 RUSSELL ST,Newport,RI,2841,469-555-2204,student
1722,pmiller@weu.edu,password,Patrick,Miller,37-73 RHODE ISLAND ST,Davenport,IA,0,215-555-2292,student
1723,jbennett@weu.edu,password,Jane,Bennett,7190 ENGLISH ST,Livingston,NJ,7039,186-555-3699,student
1724,dclark@weu.edu,password,Doyoung,Clark,23-39 WAVERLY PL,Denver,CO,80201,117-555-3082,student
1725,jwatson@weu.edu,password,Jane,Watson,78-68 RINGOLD ST,Denver,CO,80201,564-555-5044,student
1726,kroberts@weu.edu,password,Karen,Roberts,6832 PERASTO AVE,Orlando,FL,32801,369-555-5246,student
1727,dreed@weu.edu,password,Doyoung,Reed,73-85 DE HARO ST,Coldwater,MI,49036,146-555-2166,student
1728,spowell@weu.edu,password,Sangjun,Powell,32-15 JULIA ST,Bellevue,WA,98004,499-555-2548,student
1729,jbell@weu.edu,password,Jesse,Bell,9315 PORTAL DR,"2,000,120,020",DC,20001,710-555-8713,student
1730,salexander@weu.edu,password,Susan,Alexander,9434 CANYON DR,Anchorage,AK,99501,775-555-7437,student
1731,swright@weu.edu,password,Shlomo,Wright,1184 FORSYTH LN,"2,000,120,020",DC,20001,112-555-3005,student
1732,jevans@weu.edu,password,Jose,Evans,96-95 MEDAU PL,Newport,RI,2841,339-555-3967,student
1733,tthompson@weu.edu,password,Titi,Thompson,7322 ARGENT ALY,Boston,MA,2101,632-555-5068,student
1734,vjohnson@weu.edu,password,Vincent,Johnson,74-22 AVENUE F,Portland,OR,97201,431-555-3985,student
1735,jwilliams@weu.edu,password,Julie,Williams,6227 CRESTLAKE DR,Oxford,NC,27565,306-555-7714,student
1736,fwhite@weu.edu,password,Frances,White,32-60 BROOKS ST,"6,270,162,709",IN,62701,791-555-9633,student
1737,mrogers@weu.edu,password,Marie,Rogers,7267 BEALE ST,Pittsburgh,PA,15201,607-555-8147,student
1738,mwilson@weu.edu,password,Morgan,Wilson,39-25 ANTONIO ST,New_Orleans,LA,70112,747-555-9646,student
1739,rperry@weu.edu,password,Robert,Perry,46-40 KEYES ALY,Sacramento,CA,94203,304-555-4142,student
1740,ayoung@weu.edu,password,Amun,Young,7611 HUDSON AVE,St._Louis,MO,63101,467-555-6515,student
1741,pcarter@weu.edu,password,Peter,Carter,4721 STARK ST,Livingston,NJ,7039,671-555-9738,student
1742,phoward@weu.edu,password,Pamela,Howard,54-61 HILLWAY AVE,Portland,OR,97201,680-555-2595,student
1743,chill@weu.edu,password,Cal,Hill,5493 MCRAE ST,Laurel,MT,59044,687-555-8188,student
1744,swatson@weu.edu,password,Steven,Watson,42-68 EXETER ST,Wichita,KS,67201,303-555-5332,student
1745,jthompson@weu.edu,password,Jessica,Thompson,31-33 BOALT ST,Baltimore,MD,21201,673-555-2333,student
1746,jgonzalez@weu.edu,password,Jessica,Gonzalez,9289 FORSYTH LN,Beaver,WV,25813,564-555-5829,student
1747,slee@weu.edu,password,Sarah,Lee,7101 PALOMA AVE,Atlanta,GA,30301,382-555-9808,student
1748,gbrown@weu.edu,password,Gloria,Brown,61-74 JOSEPHA AVE,Walhalla,ND,58282,452-555-5899,student
1749,dgreen@weu.edu,password,Donald,Green,62-35 BERRY EXTENSION ST,Pensacola,FL,32501,444-555-4457,student
1750,bbrown@weu.edu,password,Blessent,Brown,94-60 PICO AVE,Des_Moines,IA,52801,104-555-6123,student
1751,kross@weu.edu,password,Kimberly,Ross,1457 HOOKER ALY,Anchorage,AK,99501,314-555-9052,student
1752,awhite@weu.edu,password,Adam,White,94-73 TENNESSEE ST,Tulsa,OK,74101,298-555-6067,student
1753,pcampbell@weu.edu,password,Peter,Campbell,2239 MARVIEW WAY,Hastings,NE,68901,322-555-5208,student
1754,jhill@weu.edu,password,Joseph,Hill,59-53 SANTIAGO ST,Des_Moines,IA,52801,759-555-2706,student
1755,badams@weu.edu,password,Blessent,Adams,62-14 MIDWAY ST,Los_Angeles,CA,90001,456-555-9816,student
1756,jwood@weu.edu,password,Jerry,Wood,2001 SAN BRUNO AVE,Portland,OR,97201,795-555-2503,student
1757,fwright@weu.edu,password,Frank,Wright,44-101 COHEN PL,Oxford,NC,27565,481-555-3933,student
1758,kjones@weu.edu,password,Kayla,Jones,2164 ALTA MAR WAY,Honolulu,HI,96801,623-555-8710,student
1759,cwright@weu.edu,password,Charles,Wright,17-28 BERTITA ST,Tulsa,OK,74101,153-555-3250,student
1760,dharris@weu.edu,password,Denise,Harris,86-28 MANSELL ST,Killington,VT,5751,720-555-8912,student
1761,plong@weu.edu,password,Philip,Long,49-108 JURI ST,Cleveland,OH,44101,533-555-7937,student
1762,ncooper@weu.edu,password,Narish,Cooper,3306 BOWLEY ST,Bellevue,WA,98004,465-555-3026,student
1763,nthomas@weu.edu,password,Noah,Thomas,36-103 DELTA ST,Gaylord,MI,49036,114-555-8865,student
1764,dsimmons@weu.edu,password,Denise,Simmons,100-54 KENSINGTON WAY,Oxford,NC,27565,273-555-8721,student
1765,jgreen@weu.edu,password,Joyce,Green,9792 APPAREL WAY,Miami,FL,33124,509-555-7192,student
1766,gmoore@weu.edu,password,Grace,Moore,4425 PINAR LN,Pinedale,WY,82941,610-555-2330,student
1767,cdavis@weu.edu,password,Cheryl,Davis,3948 BELVEDERE ST,Davenport,IA,0,668-555-4936,student
1768,abennett@weu.edu,password,Andrea,Bennett,15-88 POND ST,Sacramento,CA,94203,256-555-2793,student
1769,mlong@weu.edu,password,Makenzie,Long,6679 DELMAR ST,Wichita,KS,67201,553-555-8942,student
1770,nwilliams@weu.edu,password,Nicole,Williams,377 EMIL LN,Reno,NV,89501,160-555-8010,student
1771,sgreen@weu.edu,password,Sophia,Green,68-108 FORT MASON 9,New_Orleans,LA,70112,653-555-8727,student
